id,type,area,bathrooms,bedrooms,suites,parkingSpaces,amenities,installations,totalCost,rent,iptuPlusCondominium,salePrice,address,city,neighbourhood,regionName,isSecondaryHouse,coverImage,imageList,forRent,forSale,isPrimaryMarket,visitStatus,isFurnished,shortRentDescription,lat_viewport,lon_viewport,activeSpecialConditions,yield,yieldStrategy,categories
893507683,Casa,300.0,2.0,3.0,1.0,4.0,"['CHURRASQUEIRA', 'ESPELHO_NO_BANHEIRO', 'FOGAO_INCLUSO', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'ENERGIA', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'SOMENTE_UMA_CASA_NO_TERRENO', 'QUARTO_DE_SERVICO', 'VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'TOMADAS_NOVAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO']","['AREA_VERDE', 'LAVANDERIA_NO_PREDIO', 'VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA', 'PISCINA', 'RAMPAS_DE_ACESSO']",11612,10500,667,3825000.0,Rua José Vaz Andrade,São Paulo,Interlagos,Interlagos,False,893507683-666.5094407153955IMG9699.JPG,"['893507683-666.5094407153955IMG9699.JPG', '893507683-457.9110880406285IMG9700.JPG', '893507683-888.2357663919647IMG9701.JPG', '893507683-567.699556046529IMG9702.JPG', '893507683-517.4559336098762IMG9703.JPG', '893507683-527.3973952000717IMG9704.JPG', '893507683-479.58294478409647IMG9705.JPG', '893507683-948.1937976300055IMG9706.JPG', '893507683-342.84200984041667IMG9707.JPG', '893507683-770.888347605036IMG9708.JPG', '893507683-212.49991554077553IMG9709.JPG', '893507683-508.5438913474798IMG9715.JPG']",True,True,False,ACCEPT_NEW,False,"Casa para alugar em Interlagos com 3 quartos, varanda e animais de estimação permitidos.",-23.75,-46.75,['Exclusivity'],0.0011,CALCULATOR,['STANDARD']
893015886,Casa,680.0,7.0,5.0,3.0,4.0,"['CHURRASQUEIRA', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BANHEIRA_DE_HIDROMASSAGEM', 'CORTINAS_BLACK_OUT', 'ESPELHO_NO_BANHEIRO', 'MICROONDAS', 'VARAL_DE_ROUPAS', 'QUARTO_EXTRA_REVERSIVEL', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'JARDIM', 'CAMA_DE_SOLTEIRO', 'AREA_DE_SERVICO', 'TANQUE', 'ENERGIA', 'VARANDA', 'CLOSET', 'RUA_SILENCIOSA', 'QUINTAL', 'GELADEIRA_INCLUSO', 'SOMENTE_UMA_CASA_NO_TERRENO', 'QUARTO_DE_SERVICO', 'TELEVISAO', 'VISTA_LIVRE', 'COOKTOP', 'MAQUINA_DE_LAVAR', 'TOMADAS_NOVAS', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'CHUVEIRO_A_GAS', 'UTENSILIOS_DE_COZINHA', 'VENTILADOR_DE_TETO', 'CORTINAS_DECORATIVAS', 'PISCINA_PRIVATIVA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL', 'ARMARIOS_NA_COZINHA', 'CHUVEIRO_ELETRICO', 'VARANDA_GOURMET']","['PISCINA', 'SAUNA', 'CHURRASQUEIRA', 'ESPACO_GOURMET_NA_AREA_COMUM']",17170,15000,1533,3500000.0,Rua Aurélio Arrobas Martins,São Paulo,Interlagos,Interlagos,False,893015886-846.934246869297501.jpg,"['893015886-846.934246869297501.jpg', '893015886-692.274662905194802.jpg', '893015886-21.04556655676126603.jpg', '893015886-816.251957562484904.jpg', '893015886-416.7900394283584505.jpg', '893015886-939.602339579544206.jpg', '893015886-156.3767306133282507.jpg', '893015886-460.4493659757277408.jpg', '893015886-712.036117324342209.jpg', '893015886-857.413749737424410.jpg', '893015886-341.5916201031382710b.jpg', '893015886-841.174226192027310c.jpg']",True,True,False,ACCEPT_NEW,True,"Casa 5 quartos em Interlagos, 3 suítes, piscina, varanda e mobiliada para alugar.",-23.75,-46.75,,0.0026,CALCULATOR,
895123401,Casa,720.0,8.0,5.0,4.0,6.0,"['CHURRASQUEIRA', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BANHEIRA_DE_HIDROMASSAGEM', 'FOGAO_INCLUSO', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CAMA_DE_SOLTEIRO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'CLOSET', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'SOMENTE_UMA_CASA_NO_TERRENO', 'MESAS_E_CADEIRAS_DE_JANTAR', 'TELEVISAO', 'QUARTO_DE_SERVICO', 'VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'VENTILADOR_DE_TETO', 'PISCINA_PRIVATIVA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'BANHEIRO_DE_SERVICO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO']",['CHURRASQUEIRA'],13634,12000,1125,2000000.0,Rua Giácomo Carettoni,São Paulo,Interlagos,Interlagos,False,original895123401-830.191943703610320250929120434.jpg,"['895123401-830.191943703610320250929120434.jpg', '895123401-192.032441982318320250929120324.jpg', '895123401-89.2222199860075420250929120331.jpg', '895123401-52.8711855967882720250929120338.jpg', '895123401-275.0941491623244720250929120345.jpg', '895123401-992.095902632983820250929120421.jpg', '895123401-712.942298743729120250929120113.jpg', '895123401-722.835492848927520250929120143.jpg', '895123401-312.20953347267220250929120134.jpg', '895123401-244.3218231175102620250929120136.jpg', '895123401-390.2037596181058320250929120148.jpg', '895123401-945.180292257998220250929114853.jpg']",True,True,False,ACCEPT_NEW,True,"Casa mobiliada com 5 quartos, varanda e closet para alugar. Ideal para quem busca conforto e praticidades.",-23.75,-46.75,,0.0055,CALCULATOR,
895276303,StudioOuKitchenette,25.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'CAMA_DE_SOLTEIRO', 'TANQUE', 'GELADEIRA_INCLUSO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO']",['PERTO_DE_METRO_OU_TREM'],1330,1280,0,0.0,Rua Manoel de Lima,São Paulo,Jardim Angelina,Cidade Dutra,False,original895276303-278.39070271731913117.jpg,"['895276303-767.68454346345231.jpg', '895276303-720.847020131630412.jpg', '895276303-110.4793043698809613.jpg', '895276303-386.5098263201822414.jpg', '895276303-698.464743486842515.jpg', '895276303-91.9100972831757916.jpg', '895276303-672.178362410105917.jpg', '895276303-543.287306353098618.jpg', '895276303-483.3728146360395519.jpg', '895276303-596.0613253116557110.jpg', '895276303-11.985073464563122111.jpg', '895276303-309.8334408904686112.jpg']",True,False,False,ACCEPT_NEW,False,Studio para aluguel com 1 quarto.,-23.75,-46.75,['Exclusivity'],,,
895331462,Apartamento,52.0,1.0,1.0,1.0,1.0,"['MICROONDAS', 'FOGAO_INCLUSO', 'CAMA_DE_CASAL', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'CLOSET', 'VARANDA', 'RUA_SILENCIOSA', 'GELADEIRA_INCLUSO', 'MESAS_E_CADEIRAS_DE_JANTAR', 'TELEVISAO', 'VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'UTENSILIOS_DE_COZINHA', 'CHUVEIRO_A_GAS', 'SOFA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'PISCINA', 'SALAO_DE_JOGOS', 'SAUNA', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'LAVANDERIA_NO_PREDIO', 'PLAYGROUND', 'PISO_TATIL']",7604,5800,1580,0.0,Rua Otacílio Ferreira Santos,São Paulo,Vila Sao Jose (Cidade Dutra),Cidade Dutra,False,original895331462-471.6618736569317IMG1234.jpg,"['895331462-780.8746021429898IMG1231.jpg', '895331462-109.98749314010692IMG1232.jpg', '895331462-437.0935864642953IMG1233.jpg', '895331462-471.6618736569317IMG1234.jpg', '895331462-147.56638895836173IMG1240.jpg', '895331462-136.00274885104935IMG1241.jpg', '895331462-105.51474320913212IMG1252.jpg', '895331462-564.4836851287201IMG1235.jpg', '895331462-744.8211161308454IMG1236.jpg', '895331462-656.5741072951473IMG1237.jpg', '895331462-896.6344676668689IMG1239.jpg', '895331462-505.31114372714626IMG1238.jpg']",True,False,False,ACCEPT_NEW,True,"Alugar apartamento mobiliado com 1 quarto, varanda, closet e aceita animais de estimação.",-23.75,-46.75,['Exclusivity'],,,
895220401,Casa,100.0,4.0,3.0,1.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'VENTILADOR_DE_TETO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'CLOSET', 'VARANDA', 'QUINTAL', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA']",['VAGA_DE_GARAGEM_ACESSIVEL'],4806,4610,0,0.0,Rua Aramis Dalla Torre,São Paulo,Jardim Represa,Cidade Dutra,False,original895220401-23.594703837442665Imveis1de46.jpg,"['895220401-23.594703837442665Imveis1de46.jpg', '895220401-906.0717356481563Imveis2de46.jpg', '895220401-214.1206990437341Imveis3de46.jpg', '895220401-195.77087887490396Imveis4de46.jpg', '895220401-897.8146268709869Imveis5de46.jpg', '895220401-361.94651246553724Imveis6de46.jpg', '895220401-793.7583290035182Imveis7de46.jpg', '895220401-162.33450301755613Imveis8de46.jpg', '895220401-204.11989606460668Imveis9de46.jpg', '895220401-974.7174159846242Imveis10de46.jpg', '895220401-954.4465922652157Imveis11de46.jpg', '895220401-255.42314905768504Imveis12de46.jpg']",True,False,False,ACCEPT_NEW,False,,-23.75,-46.75,['Exclusivity'],,,
894445232,Casa,59.0,2.0,1.0,1.0,0.0,"['COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'CLOSET', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']",['AREA_VERDE'],3327,3000,200,0.0,Rua José Varela,São Paulo,Interlagos,Interlagos,False,894445232-852.2111307665785IMG3151.jpg,"['894445232-158.3853033589372IMG3150.jpg', '894445232-852.2111307665785IMG3151.jpg', '894445232-941.0718495122406IMG3152.jpg', '894445232-565.5415847718314IMG3153.jpg', '894445232-195.59801693861613IMG3154.jpg', '894445232-283.1345624377506IMG3155.jpg', '894445232-625.9650581570202IMG3156.jpg', '894445232-706.3653652003338IMG3157.jpg', '894445232-950.8440062554317IMG3158.jpg', '894445232-144.49576809060105IMG3160.jpg', '894445232-720.8551547324373IMG3162.jpg', '894445232-882.248556173726IMG3163.jpg']",True,False,False,ACCEPT_NEW,False,"Casa para alugar em Interlagos com 1 quarto, varanda, quintal e closet. Aceita pets. Confira essa oportunidade de aluguel!",-23.75,-46.75,[],,,
895142464,Casa,800.0,5.0,3.0,3.0,3.0,"['MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BANHEIRA_DE_HIDROMASSAGEM', 'MICROONDAS', 'FOGAO_INCLUSO', 'CAMA_DE_CASAL', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CAMA_DE_SOLTEIRO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'CLOSET', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'GELADEIRA_INCLUSO', 'MESAS_E_CADEIRAS_DE_JANTAR', 'VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'UTENSILIOS_DE_COZINHA', 'VENTILADOR_DE_TETO', 'SOFA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA']",20179,16000,3500,0.0,Rua José Varela,São Paulo,Interlagos,Interlagos,False,original895142464-138.89453382445714Imveis3de73.jpg,"['895142464-138.89453382445714Imveis3de73.jpg', '895142464-663.5063684334372Imveis1de73.jpg', '895142464-498.2609781918107Imveis2de73.jpg', '895142464-632.3072187131465Imveis4de73.jpg', '895142464-390.3957436385356Imveis5de73.jpg', '895142464-217.08276783252543Imveis31de73.jpg', '895142464-361.71992288814135Imveis32de73.jpg', '895142464-600.828878168872Imveis33de73.jpg', '895142464-642.4850387435779Imveis34de73.jpg', '895142464-272.1909649009709Imveis6de73.jpg', '895142464-155.8438832458977Imveis7de73.jpg', '895142464-417.26272591336135Imveis8de73.jpg']",True,False,False,ACCEPT_NEW,True,"Casa mobiliada para alugar em Interlagos com 4 quartos, closet e churrasqueira no condomínio.",-23.75,-46.75,,,,
895305622,Casa,720.0,5.0,3.0,3.0,4.0,['PODE_TER_ANIMAIS_DE_ESTIMACAO'],[],13133,11000,1667,1600000.0,Rua Antônio Muchon Soares,São Paulo,Interlagos,Interlagos,False,original895305622-791.5442631441499image.jpg,"['895305622-791.5442631441499image.jpg', '895305622-670.1975474454723image.jpg', '895305622-933.8889706394795image.jpg', '895305622-773.0800826505049image.jpg', '895305622-346.84164453263986image.jpg', '895305622-251.40028808402158image.jpg', '895305622-818.2234012656999image.jpg', '895305622-406.29015619186293image.jpg', '895305622-896.3855901738044image.jpg', '895305622-349.14602551127706image.jpg', '895305622-394.79578498733093image.jpg', '895305622-36.013864769662064image.jpg']",True,True,False,ACCEPT_NEW,False,,-23.75,-46.75,['Exclusivity'],0.005,CALCULATOR,
895276299,StudioOuKitchenette,25.0,1.0,1.0,0.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'BOX', 'FOGAO_INCLUSO', 'CAMA_DE_SOLTEIRO', 'TANQUE', 'GELADEIRA_INCLUSO', 'SOL_DA_MANHA', 'BANHEIRO_DE_SERVICO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO']",['PERTO_DE_METRO_OU_TREM'],1350,1300,0,0.0,Rua Manoel de Lima,São Paulo,Jardim Angelina,Cidade Dutra,False,original895276299-696.4623333656918114.jpg,"['895276299-931.27561407159431.jpg', '895276299-154.903668548034512.jpg', '895276299-833.57717273038813.jpg', '895276299-313.604705038130914.jpg', '895276299-342.985695029800715.jpg', '895276299-918.122789977188616.jpg', '895276299-388.822608146166817.jpg', '895276299-928.274683882638718.jpg', '895276299-515.635132140717119.jpg', '895276299-77.28024986179494110.jpg', '895276299-692.5830546916111.jpg', '895276299-11.4950593192924112.jpg']",True,False,False,ACCEPT_NEW,False,"Kitnet para alugar, 1 quarto.",-23.75,-46.75,['Exclusivity'],,,
895322969,Casa,60.0,1.0,2.0,1.0,0.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'SOL_DA_MANHA', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE']",['LAVANDERIA_NO_PREDIO'],1563,1500,0,0.0,Rua Arnold Bennett,São Paulo,Granja Nossa Senhora Aparecida,Cidade Dutra,False,original895322969-660.7935160800118IMG2379.JPG,"['895322969-660.7935160800118IMG2379.JPG', '895322969-524.0201589521625IMG2380.JPG', '895322969-766.172068543912IMG2384.JPG', '895322969-746.7084277371272IMG2358.JPG', '895322969-494.5756490363853IMG2361.JPG', '895322969-587.6125388619434IMG2355.JPG', '895322969-682.1607744919131IMG2364.JPG', '895322969-341.9747634470429IMG2370.JPG', '895322969-733.8274688240015IMG2403.JPG', '895322969-301.8163466471017IMG2404.JPG', '895322969-56.97811718855561IMG2408.JPG', '895322969-161.2069662509882IMG2389.JPG']",True,False,False,ACCEPT_NEW,False,"Alugar casa na Granja Nossa Senhora Aparecida: 2 quartos, 1 suíte.",-23.75,-46.75,,,,
895142457,Casa,100.0,2.0,2.0,1.0,0.0,"['COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'CAMA_DE_CASAL', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CAMA_DE_SOLTEIRO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'SOFA', 'CLOSET', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'MESAS_E_CADEIRAS_DE_JANTAR']",[],3227,3000,100,0.0,Rua José Varela,São Paulo,Interlagos,Interlagos,False,original895142457-55.64312090055101Imveis2de34.jpg,"['895142457-55.64312090055101Imveis2de34.jpg', '895142457-842.7729787677442Imveis3de34.jpg', '895142457-465.8639796971909Imveis4de34.jpg', '895142457-888.2430965769681Imveis1de34.jpg', '895142457-551.3163306161624Imveis5de34.jpg', '895142457-692.1258694535691Imveis10de34.jpg', '895142457-161.06959616240468Imveis11de34.jpg', '895142457-38.307719016669516Imveis12de34.jpg', '895142457-283.1007106736839Imveis6de34.jpg', '895142457-207.9658215619077Imveis7de34.jpg', '895142457-612.543782255526Imveis8de34.jpg', '895142457-86.24698300013168Imveis9de34.jpg']",True,False,False,ACCEPT_NEW,True,"Casa mobiliada para aluguel em Interlagos, com 2 quartos e aceita animais.",-23.75,-46.75,,,,
893826968,Casa,440.0,6.0,4.0,3.0,3.0,"['BANHEIRA_DE_HIDROMASSAGEM', 'QUARTO_EXTRA_REVERSIVEL', 'CAMA_DE_CASAL', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'GELADEIRA_INCLUSO', 'SOMENTE_UMA_CASA_NO_TERRENO', 'QUARTO_DE_SERVICO', 'MESAS_E_CADEIRAS_DE_JANTAR', 'VISTA_LIVRE', 'COOKTOP', 'ARMARIOS_NOS_BANHEIROS', 'COZINHA_AMERICANA', 'BOX', 'SOFA', 'PISCINA_PRIVATIVA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'VARANDA_GOURMET']","['CHURRASQUEIRA', 'PISCINA']",11009,10000,584,1900000.0,Rua Doutor Geraldo Silva Ferreira,São Paulo,Chácara Meyer,Cidade Dutra,False,893826968-316.1656189533756IMG7619.JPG,"['893826968-316.1656189533756IMG7619.JPG', '893826968-329.7243840627531IMG7620.JPG', '893826968-567.4690395962161IMG7621.JPG', '893826968-847.0978798347032IMG7622.JPG', '893826968-363.5491872851654IMG7623.JPG', '893826968-213.7768286710219IMG7624.JPG', '893826968-41.19522253307706IMG7625.JPG', '893826968-972.4964553468723IMG7626.JPG', '893826968-342.36138570072904IMG7627.JPG', '893826968-5.423952373028729IMG7628.JPG', '893826968-876.0761565150186IMG7629.JPG', '893826968-643.9691587445383IMG7630.JPG']",True,True,False,ACCEPT_NEW,True,Casa mobiliada para aluguel com 4 quartos.,-23.75,-46.75,['Exclusivity'],0.0043,CALCULATOR,
895028168,Casa,900.0,5.0,5.0,0.0,4.0,"['VISTA_LIVRE', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']",['CHURRASQUEIRA'],16261,14000,1667,2850000.0,Rua Professor Cândido Nogueira da Motta,São Paulo,Interlagos,Interlagos,False,original895028168-240.1595688579434420250730155426.jpg,"['895028168-240.1595688579434420250730155426.jpg', '895028168-523.626925080668120250730155337.jpg', '895028168-780.387735797375720250730155340.jpg', '895028168-338.8631769019949620250730155346.jpg', '895028168-892.930042753403520250730155353.jpg', '895028168-533.961316642658920250730155421.jpg', '895028168-869.83598153564820250730155437.jpg', '895028168-165.0730635672180720250730155450.jpg', '895028168-777.269812868527820250730155506.jpg', '895028168-367.757051004909620250730155513.jpg', '895028168-976.095696218305420250730155517.jpg', '895028168-996.360627167721920250730155525.jpg']",True,True,False,ACCEPT_NEW,False,Casa para alugar com 5 quartos.,-23.75,-46.75,['Exclusivity'],0.0044,CALCULATOR,
894762999,Casa,411.0,8.0,5.0,4.0,4.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'BOX', 'JARDIM', 'SOL_DA_TARDE', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA', 'PISCINA']",16865,15000,1228,2150000.0,Rua Virgil Grissom,São Paulo,Socorro,Interlagos,False,894762999-490.24093381933886DSC0115.JPG,"['894762999-490.24093381933886DSC0115.JPG', '894762999-221.596859257702DSC0116.JPG', '894762999-0.9471380351032677DSC0117.JPG', '894762999-690.3271576866655DSC0118.JPG', '894762999-990.6529575694055DSC0129.JPG', '894762999-234.2047468770645DSC0130.JPG', '894762999-371.5684021640896DSC0119.JPG', '894762999-690.5705884455364DSC0120.JPG', '894762999-502.7539833090068DSC0121.JPG', '894762999-222.30745614422776DSC0122.JPG', '894762999-120.98978834851837DSC0123.JPG', '894762999-81.36556692909424DSC0125.JPG']",True,True,False,ACCEPT_NEW,False,"Casa para aluguel no Socorro, com 5 quartos, varanda e piscina no condomínio.",-23.75,-46.75,,0.0065,CALCULATOR,
894844050,Casa,980.0,5.0,5.0,2.0,4.0,"['BANHEIRA_DE_HIDROMASSAGEM', 'FOGAO_INCLUSO', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'GELADEIRA_INCLUSO', 'SOMENTE_UMA_CASA_NO_TERRENO', 'MESAS_E_CADEIRAS_DE_JANTAR', 'VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'UTENSILIOS_DE_COZINHA', 'VENTILADOR_DE_TETO', 'SOFA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'BANHEIRO_DE_SERVICO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']",['CHURRASQUEIRA'],20692,18570,1334,3950000.0,Rua Trasíbulo Pinheiro de Albuquerque,São Paulo,Jardim Santa Helena,Interlagos,False,894844050-996.164889907710120250429110726.jpg,"['894844050-996.164889907710120250429110726.jpg', '894844050-804.540487449054520250429110702.jpg', '894844050-109.1195521528416420250429110709.jpg', '894844050-440.731847258064720250429110718.jpg', '894844050-439.1640558988620250429110735.jpg', '894844050-52.5759224605517620250429110744.jpg', '894844050-542.993813481171120250429110757.jpg', '894844050-575.382598423997920250429110804.jpg', '894844050-915.178783049403320250429110812.jpg', '894844050-390.435809288756120250429110824.jpg', '894844050-189.8537168585450320250429110830.jpg', '894844050-869.431819784793320250429110845.jpg']",True,True,False,ACCEPT_NEW,True,,-23.75,-46.75,,0.0043,CALCULATOR,
893129117,Casa,671.0,6.0,4.0,3.0,8.0,"['MESAS_E_CADEIRAS_DE_ESCRITORIO', 'BANHEIRA_DE_HIDROMASSAGEM', 'ESPELHO_NO_BANHEIRO', 'VARAL_DE_ROUPAS', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'ENERGIA', 'CLOSET', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'ACESSO_SEM_DEGRAUS', 'QUARTO_DE_SERVICO', 'VISTA_LIVRE', 'TOMADAS_NOVAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'BANHEIRO_DE_SERVICO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO']",['CHURRASQUEIRA'],10735,8475,1900,3300000.0,Rua Doutor Lauro Reinaldo Müller,São Paulo,Interlagos,Interlagos,False,893129117-850.0582878239362MG0869.jpg,"['893129117-140.20224942037675MG0867.jpg', '893129117-29.12503318788895MG0868.jpg', '893129117-850.0582878239362MG0869.jpg', '893129117-85.47839997052765MG0870.jpg', '893129117-402.857330471002MG0871.jpg', '893129117-543.804263481748MG0872.jpg', '893129117-349.5147708476068MG0873.jpg', '893129117-538.9154473238758MG0874.jpg', '893129117-13.720101096567516MG0875.jpg', '893129117-239.98289988284927MG0876.jpg', '893129117-537.823731363031MG0877.jpg', '893129117-430.0313512099002MG0878.jpg']",True,True,False,ACCEPT_NEW,False,"Casa para alugar em Interlagos com 4 quartos, churrasqueira e quintal. Oferta de aluguel imperdível!",-23.75,-46.75,['Exclusivity'],0.0021,CALCULATOR,
