endereco_geo,lat,lon
"Rua Desembargador Joaquim Ferreira Guimarães, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0821232,-50.1596588
"Rua Arapoti, Oficinas, Ponta Grossa, PR, Brasil",-25.1320413,-50.1348644
"Rua Pastor Luiz Carlos Posniak, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Baobá, Neves, Ponta Grossa, PR, Brasil",-25.0709023,-50.1327234
"Rua Julio Leandro Fonseca, Neves, Ponta Grossa, PR, Brasil",-25.0672661,-50.1102033
"Rua José Joaquim da Maia, Oficinas, Ponta Grossa, PR, Brasil",-25.121532,-50.1545395
"Rua Antônio Frederico Ozanan, Estrela, Ponta Grossa, PR, Brasil",-25.1097042,-50.1685649
"Rua Senador Nereu Ramos, Chapada, Ponta Grossa, PR, Brasil",-25.0853429,-50.1977155
"Avenida Ernesto Vilela, Centro, Ponta Grossa, PR, Brasil",-25.0886034,-50.1684207
"Rua Odilon Moro, Piriquitos, Ponta Grossa, PR, Brasil",-25.0468106,-50.2236802
"Rua Parque Barigui, Contorno, Ponta Grossa, PR, Brasil",-25.1386464,-50.2053035
"Rua Barão de Monte Alegre, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0853183,-50.1892698
"Rua Conde de Monsavaz, Olarias, Ponta Grossa, PR, Brasil",-25.1063227,-50.1487683
"Avenida João Pedro da Silva, Uvaranas, Ponta Grossa, PR, Brasil",-25.0963804,-50.0893125
"Rua Pará, Olarias, Ponta Grossa, PR, Brasil",-25.1035031,-50.1524106
"Rua Acácia-negra, Contorno, Ponta Grossa, PR, Brasil",-25.0960446,-50.2069528
"Rua Adélia dos Santos Scudlarek, Piriquitos, Ponta Grossa, PR, Brasil",-25.0459462,-50.2230799
"Rua Anhangá, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Terra Rica, Contorno, Ponta Grossa, PR, Brasil",-25.1066091,-50.1887891
"Rua José Pedro Silveira Godoy Gomes, Boa Vista, Ponta Grossa, PR, Brasil",-25.0619152,-50.1673338
"Rua Athanagildo Martins de Almeida, Contorno, Ponta Grossa, PR, Brasil",-25.1057944,-50.1908002
"Rua Tobias Moscoso, Ronda, Ponta Grossa, PR, Brasil",-25.102149,-50.1743359
"Rua Franco Grilo, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1331004,-50.1562872
"Rua José Maurício, Uvaranas, Ponta Grossa, PR, Brasil",-25.091119,-50.1454318
"Rua Henrique Zuber, Estrela, Ponta Grossa, PR, Brasil",-25.1039683,-50.1675401
"Rua São Bruno, Chapada, Ponta Grossa, PR, Brasil",-25.0643002,-50.2069065
"Rua Norberto Kirian, Neves, Ponta Grossa, PR, Brasil",-25.0627016,-50.1131023
"Rua Lagoa do Bonfim, Oficinas, Ponta Grossa, PR, Brasil",-25.1221204,-50.1395136
"Rua Argeu Machado do Amarante, Cará-cará, Ponta Grossa, PR, Brasil",-25.1371699,-50.1430489
"Rua Egito, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0518893,-50.1396153
"Rua Perdiz, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.147875,-50.1648341
"Rua Sílvio Cosmoski, Boa Vista, Ponta Grossa, PR, Brasil",-25.0553419,-50.1712894
"Rua Doutor Petrônio Fernal, Oficinas, Ponta Grossa, PR, Brasil",,
"Rua Lourival dos Santos Ribas, Cará-cará, Ponta Grossa, PR, Brasil",-25.1200882,-50.1143626
"Avenida União Panamericana, Oficinas, Ponta Grossa, PR, Brasil",-25.1225491,-50.1614734
"Rua Padre Denis Quilty, Uvaranas, Ponta Grossa, PR, Brasil",-25.0907222,-50.0886126
"Rua Rosa Schoemberger, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Thomaz Gonzaga, Boa Vista, Ponta Grossa, PR, Brasil",-25.0740196,-50.1822258
"Rua Pintassilgo, Piriquitos, Ponta Grossa, PR, Brasil",-25.049795,-50.2297539
"Rua Professora Maria da Graça Franke Minini, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Itambaracá, Oficinas, Ponta Grossa, PR, Brasil",-25.1259245,-50.1437421
"Rua do Vigilante, Piriquitos, Ponta Grossa, PR, Brasil",-25.048673,-50.2679135
"Rua Haiti, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Dirceu Chagas, Cará-cará, Ponta Grossa, PR, Brasil",-25.1307995,-50.1278042
"Rua José Alberto Caos, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Leucena, Neves, Ponta Grossa, PR, Brasil",-25.0705978,-50.132176
"Rua Visconde de Porto Alegre, Orfãs, Ponta Grossa, PR, Brasil",-25.0829911,-50.1697751
"Rua Edmar Iurk, Contorno, Ponta Grossa, PR, Brasil",-25.0954421,-50.2019109
"Rua Lauro Bittencourt Neto, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0615772,-50.1335388
"Avenida Presidente Kennedy, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1389186,-50.1620011
"Rua São Mauro, Chapada, Ponta Grossa, PR, Brasil",-25.0653627,-50.2086514
"Rua Cesário Alvim, Olarias, Ponta Grossa, PR, Brasil",-25.100398,-50.1522616
"Rua Sebastião Rodrigues da Cunha, Cará-cará, Ponta Grossa, PR, Brasil",-25.112787,-50.1251357
"Rua Gerônymo Carraro, Neves, Ponta Grossa, PR, Brasil",-25.0601421,-50.1166017
"Rua Theophilo Brepohl, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Santo Fábio, Chapada, Ponta Grossa, PR, Brasil",,
"Rua Salvador Bueno de Cristo, Boa Vista, Ponta Grossa, PR, Brasil",-25.0548386,-50.1909962
"Rua Gregório da Fonseca, Ronda, Ponta Grossa, PR, Brasil",-25.1066891,-50.1851164
"Rua Alberto João Klas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0930495,-50.0908095
"Rua Bruno Scheibel, Cará-cará, Ponta Grossa, PR, Brasil",-25.1282686,-50.1028188
"Rua João Jordão Chaves, Boa Vista, Ponta Grossa, PR, Brasil",-25.0596256,-50.1890902
"Rua Pascoalino Proviseiro, Uvaranas, Ponta Grossa, PR, Brasil",-25.0853335,-50.1134258
"Rua Moacir Lazzarotto de Oliveira, Chapada, Ponta Grossa, PR, Brasil",,
"Rua Cruzeiro do Oeste, Ronda, Ponta Grossa, PR, Brasil",-25.1029721,-50.1743185
"Rua Bento Gonçalves, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1429829,-50.1745215
"Rua Martins Pena, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0894935,-50.183118
"Rua Albino Silva, Ronda, Ponta Grossa, PR, Brasil",-25.1036598,-50.1784693
"Rua Eliseu Alves da Costa, Neves, Ponta Grossa, PR, Brasil",,
"Rua Júlio César Vicente da Silva, Uvaranas, Ponta Grossa, PR, Brasil",-25.1055707,-50.0973421
"Rua Raul Faria, Ronda, Ponta Grossa, PR, Brasil",-25.1142843,-50.1843591
"Rua Terezinha Sueli Pereira, Chapada, Ponta Grossa, PR, Brasil",-25.0595968,-50.2018963
"Rua João Francisco Dias, Boa Vista, Ponta Grossa, PR, Brasil",-25.0543665,-50.1632817
"Rua Orlando Marcondes, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1432767,-50.1807459
"Rua Ana Líria Kopp Miranda, Cará-cará, Ponta Grossa, PR, Brasil",-25.1275865,-50.117937
"Rua Stephenson, Oficinas, Ponta Grossa, PR, Brasil",-25.1357642,-50.1503745
"Rua Otto Ewy, Oficinas, Ponta Grossa, PR, Brasil",-25.1155928,-50.1484856
"Rua Antônio Natel de Paula, Orfãs, Ponta Grossa, PR, Brasil",-25.0689869,-50.1585221
"Rua Papoula, Contorno, Ponta Grossa, PR, Brasil",-25.1167566,-50.2054221
"Rua Agostinho Mathias Pinheiro, Neves, Ponta Grossa, PR, Brasil",-25.0675752,-50.1189692
"Rua Bernardino de Campos, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Estanislau Schastai Kossemba, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Rio Pardo, Neves, Ponta Grossa, PR, Brasil",-25.0737095,-50.1232618
"Rua Quatorze, Cará-cará, Ponta Grossa, PR, Brasil",-25.1141412,-50.1058064
"Rua Professor Plácido Cardon, Contorno, Ponta Grossa, PR, Brasil",-25.1067226,-50.2217953
"Rua Pitangueira, Contorno, Ponta Grossa, PR, Brasil",-25.0990519,-50.2035113
"Rua Paulina Wagner, Olarias, Ponta Grossa, PR, Brasil",-25.1055908,-50.1494032
"Rua José Ventura Novaes, Neves, Ponta Grossa, PR, Brasil",,
"Rua Bocaiúva do Sul, Oficinas, Ponta Grossa, PR, Brasil",-25.1307862,-50.1396962
"Rua Doutor Plauto Miró Guimarães, Boa Vista, Ponta Grossa, PR, Brasil",-25.0747809,-50.1872046
"Rua Santo Emílio, Chapada, Ponta Grossa, PR, Brasil",-25.0694519,-50.2095236
"Rua Praia da Armação, Contorno, Ponta Grossa, PR, Brasil",-25.0974807,-50.2153739
"Rua Geny de Jesus Souza Ribas, Oficinas, Ponta Grossa, PR, Brasil",-25.1125512,-50.1472208
"Rua Marcelino Nogueira, Ronda, Ponta Grossa, PR, Brasil",-25.1073036,-50.1855438
"Rua General Argolo, Oficinas, Ponta Grossa, PR, Brasil",-25.1152184,-50.1538206
"Rua Prímula, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Luiz Humberto Gobbo, Piriquitos, Ponta Grossa, PR, Brasil",-25.058953,-50.2190014
"Avenida Almirante Tamandaré, Ronda, Ponta Grossa, PR, Brasil",-25.1075067,-50.1839518
"Rua Sebastião Bastos, Neves, Ponta Grossa, PR, Brasil",-25.0679532,-50.1088344
"Rua Antonio Joaquim da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1249101,-50.1232367
"Rua Salto São João, Contorno, Ponta Grossa, PR, Brasil",-25.1401293,-50.1965948
"Rua Augusto Ferreira, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0762417,-50.1462152
"Rua Alto Paraná, Nova Rússia, Ponta Grossa, PR, Brasil",-25.094852,-50.1837705
"Rua João Schaia, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0703628,-50.1485539
"Rua Lourival Justus, Oficinas, Ponta Grossa, PR, Brasil",-25.1257392,-50.1476347
"Rua Nilza Marques Leme, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Goioerê, Olarias, Ponta Grossa, PR, Brasil",-25.1121699,-50.1348274
"Rua Arthur Hilgemberg, Neves, Ponta Grossa, PR, Brasil",-25.067721,-50.1164278
"Rua Olívio Scorsim, Chapada, Ponta Grossa, PR, Brasil",-25.0684428,-50.2168825
"Rua Delfim Moreira da Costa Ribeiro, Chapada, Ponta Grossa, PR, Brasil",-25.0611093,-50.2297482
"Rua Adão Lara dos Santos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1321119,-50.1287493
"Rua Roberto Auer, Oficinas, Ponta Grossa, PR, Brasil",-25.1237958,-50.1582872
"Rua Piraquara, Oficinas, Ponta Grossa, PR, Brasil",-25.1312679,-50.1420251
"Rua Joseane de Quadros, Boa Vista, Ponta Grossa, PR, Brasil",-25.051274,-50.1932005
"Rua Codorna, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.148187,-50.1643052
"Rua Hércules, Chapada, Ponta Grossa, PR, Brasil",-25.0621574,-50.2022961
"Rua Lazurita, Neves, Ponta Grossa, PR, Brasil",,
"Rua Irmã Aparecida Andrés, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1371699,-50.1677162
"Rua Eloy Luiz Menegotto, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Rio Danúbio, Piriquitos, Ponta Grossa, PR, Brasil",-25.0412615,-50.2448129
"Rua Rio Capanema, Chapada, Ponta Grossa, PR, Brasil",-25.0679647,-50.1994216
"Rua Butieiro, Contorno, Ponta Grossa, PR, Brasil",-25.0923621,-50.2070402
"Rua Praia da Urca, Contorno, Ponta Grossa, PR, Brasil",-25.0960208,-50.2129318
"Rua Frederico Justus Sobrinho, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.057954,-50.1358838
"Rua José de Oliveira Franco, Chapada, Ponta Grossa, PR, Brasil",-25.086279,-50.2075729
"Rua Alfredo Bochnia, Cará-cará, Ponta Grossa, PR, Brasil",-25.1062484,-50.1105523
"Rua João Jerônimo Simonetto, Neves, Ponta Grossa, PR, Brasil",,
"Rua Professora Balbina Branco, Neves, Ponta Grossa, PR, Brasil",-25.0782163,-50.138923
"Rua Taquarí, Contorno, Ponta Grossa, PR, Brasil",-25.1005345,-50.1881318
"Rua Engenheiro Rebouças, Uvaranas, Ponta Grossa, PR, Brasil",-25.0868683,-50.1502374
"Rua Lupionópolis, Cará-cará, Ponta Grossa, PR, Brasil",-25.1077514,-50.1029498
"Rua Jornalista João Marenda, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1373682,-50.1600119
"Rua Fiscal Antônio Mariano, Oficinas, Ponta Grossa, PR, Brasil",-25.1227066,-50.1563496
"Rua Jumbo, Cará-cará, Ponta Grossa, PR, Brasil",-25.1797074,-50.1438498
"Rua Leonel Berger, Orfãs, Ponta Grossa, PR, Brasil",-25.0642444,-50.1618341
"Rua Chavantes, Oficinas, Ponta Grossa, PR, Brasil",-25.1142031,-50.1435865
"Rua Operários, Olarias, Ponta Grossa, PR, Brasil",-25.1050545,-50.1513501
"Rua Anita Jaronski Adura, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Carneiro Ribeiro, Uvaranas, Ponta Grossa, PR, Brasil",-25.0868761,-50.1176334
"Rua Rubens Araujo Sampaio de Oliveira, Cará-cará, Ponta Grossa, PR, Brasil",-25.113894,-50.1189536
"Rua Lagoa de Itaipu, Oficinas, Ponta Grossa, PR, Brasil",-25.121725,-50.1399686
"Travessa Bronislau Delezuk, Ronda, Ponta Grossa, PR, Brasil",,
"Rua Padre Vitório Maria Dall'Áqua, Cará-cará, Ponta Grossa, PR, Brasil",-25.1171006,-50.1081348
"Rua Lyra, Chapada, Ponta Grossa, PR, Brasil",-25.0626459,-50.2011834
"Rua Augusto Faria Rocha, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.068516,-50.1545997
"Rua Doutor José Macedo de Loyola, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Ayrton Berger, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Júpiter, Uvaranas, Ponta Grossa, PR, Brasil",-25.1002522,-50.1175698
"Rua Oscar Clock, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0880977,-50.1736053
"Rua Seon, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0502655,-50.1427604
"Rua Maria Mercedes Amaral de Almeida, Cará-cará, Ponta Grossa, PR, Brasil",-25.117773,-50.1243528
"Rua Isaías Santos, Contorno, Ponta Grossa, PR, Brasil",-25.1049592,-50.206863
"Travessa Catulo da Paixão Cearense, Centro, Ponta Grossa, PR, Brasil",,
"Rua Toledo, Chapada, Ponta Grossa, PR, Brasil",-25.0767148,-50.192374
"Rua Professora Jugurta Gonçalves de Oliveira, Contorno, Ponta Grossa, PR, Brasil",-25.0982198,-50.1961376
"Rua Farias de Brito, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0826742,-50.1486128
"Rua Sofia Misiak, Chapada, Ponta Grossa, PR, Brasil",-25.078067,-50.2312547
"Rua Aleluia, Contorno, Ponta Grossa, PR, Brasil",-25.0910027,-50.2108062
"Rua Nael Nunes Rocha, Estrela, Ponta Grossa, PR, Brasil",-25.1112506,-50.1753088
"Rua Albert Einstein, Uvaranas, Ponta Grossa, PR, Brasil",-25.0953034,-50.1128926
"Rua Sidim, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0506238,-50.1417264
"Rua José Campos Mello, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua João Gualberto, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1353696,-50.1673292
"Rua Maximiliano Magagnin, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Lauro Müller, Uvaranas, Ponta Grossa, PR, Brasil",-25.0928895,-50.1463958
"Rua Thereza Barski, Uvaranas, Ponta Grossa, PR, Brasil",-25.0875536,-50.1371036
"Rua Adão Becher, Centro, Ponta Grossa, PR, Brasil",-25.1007983,-50.1624864
"Rua Ibaiti, Ronda, Ponta Grossa, PR, Brasil",-25.100995,-50.1816119
"Rua Abatiá, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0747247,-50.1737711
"Rua Rodolfo Loderer, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Eduardo Prado, Uvaranas, Ponta Grossa, PR, Brasil",-25.0930797,-50.1480797
"Rua Tibúrcio Pupo, Guaragi, Ponta Grossa, PR, Brasil",-25.2746246,-50.2349883
"Rua Ceará, Olarias, Ponta Grossa, PR, Brasil",-25.1019064,-50.1533991
"Rua Doutor Rubens Gomes de Souza, Orfãs, Ponta Grossa, PR, Brasil",-25.0658233,-50.1566473
"Rua Joanito Costa Ribeiro, Cará-cará, Ponta Grossa, PR, Brasil",-25.1380725,-50.1408131
"Rua Tinguis, Oficinas, Ponta Grossa, PR, Brasil",-25.1126161,-50.1459211
"Rua Dair Daher, Boa Vista, Ponta Grossa, PR, Brasil",-25.0657239,-50.1785156
"Rua Castanheira, Contorno, Ponta Grossa, PR, Brasil",-25.0926118,-50.2061481
"Rua Jacob Vuitik, Uvaranas, Ponta Grossa, PR, Brasil",-25.0961127,-50.1273275
"Rua Praia dos Bandeirantes, Contorno, Ponta Grossa, PR, Brasil",-25.0968503,-50.2142096
"Rua Graça Aranha, Oficinas, Ponta Grossa, PR, Brasil",-25.1243483,-50.1561657
"Rua Barbosa Rodrigues, Uvaranas, Ponta Grossa, PR, Brasil",-25.100382,-50.1278883
"Rua José Luiz Trujillo de Freitas, Uvaranas, Ponta Grossa, PR, Brasil",-25.083792,-50.106254
"Rua Lúcio de Mendonça, Oficinas, Ponta Grossa, PR, Brasil",-25.1117633,-50.1551842
"Rua José Luiz, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1314862,-50.1573337
"Rua Paulo Nadal, Orfãs, Ponta Grossa, PR, Brasil",-25.0648382,-50.1623175
"Rua Luiz Oliveira e Silva, Orfãs, Ponta Grossa, PR, Brasil",-25.0661907,-50.1628694
"Rua Bem-te-vi, Piriquitos, Ponta Grossa, PR, Brasil",-25.05221,-50.2305151
"Rua Pastor Fugmann, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0868476,-50.1739251
"Rua Frei Gaspar Zonta, Chapada, Ponta Grossa, PR, Brasil",,
"Rua José Fávaro, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Jacob Zardo, Ronda, Ponta Grossa, PR, Brasil",,
"Rua General Barbedo, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Barão de Penedo, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Rio Jordão, Neves, Ponta Grossa, PR, Brasil",,
"Rua Evanoe Xavier Ferreira, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Padre César de Buss, Orfãs, Ponta Grossa, PR, Brasil",,
"Rua Nicolau Florenski, Ronda, Ponta Grossa, PR, Brasil",,
"Rua Leonidas da Silva Antunes, Neves, Ponta Grossa, PR, Brasil",,
"Rua Miguel Alberto Mazurek, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Coração Imaculado de Maria, Estrela, Ponta Grossa, PR, Brasil",,
"Rua Centauro, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Antonio Fernandes Correia Neto, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Professor Brunning, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Afonso Camargo, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Praça Margarida Malucelli Moro, Estrela, Ponta Grossa, PR, Brasil",,
"Rua Enfermeira Vilma Terezinha Stinski, Cará-cará, Ponta Grossa, PR, Brasil",,
"Travessa Alberto Hansen, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Gilson Pilatti, Neves, Ponta Grossa, PR, Brasil",,
"Rua Rosa Domingos Franco, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua André Mulaski, Olarias, Ponta Grossa, PR, Brasil",,
"Rua Elcio Cordeiro de Lima, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Irma Martins de Oliveira, Chapada, Ponta Grossa, PR, Brasil",,
"Rua Osório de Almeida Taques, Estrela, Ponta Grossa, PR, Brasil",,
"Rua Professor Eugênio Malanski, Nova Rússia, Ponta Grossa, PR, Brasil",,
"Rua Barão do Amazonas, Ronda, Ponta Grossa, PR, Brasil",,
"Rua João Batista Basso Neto, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Castro, Nova Rússia, Ponta Grossa, PR, Brasil",,
"Rua Aviador Paula Xavier, Nova Rússia, Ponta Grossa, PR, Brasil",,
"Rua Antônio Moraes, Chapada, Ponta Grossa, PR, Brasil",,
