preco,condominio,iptu,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
2700.0,1350.0,250.0,Rua Gararu,"Flat para alugar com 45 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,45.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-45m2-id-2853841258/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Nova Conceição,Flat,60.0,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
15000.0,850.0,500.0,Avenida Doutor Cardoso de Melo,"Apartamento para alugar com 75 m², 1 quarto, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",1.0,1,75.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-vila-olimpia-sao-paulo-75m2-id-2784814419/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Olímpia,Apartamento,200.0,"Avenida Doutor Cardoso de Melo, Vila Olímpia, São Paulo, SP, Brasil",-23.5965974,-46.6887775,rua_bairro
2900.0,1200.0,200.0,Rua Doutor Diogo de Faria,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Clementino, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-clementino-sao-paulo-35m2-id-2873457887/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Clementino,Flat,82.85714285714286,"Rua Doutor Diogo de Faria, Vila Clementino, São Paulo, SP, Brasil",-23.5955624,-46.6455736,rua_bairro
8300.0,1200.0,,Rua Soror Angélica,"Apartamento para alugar com 106 m², 2 quartos, 3 banheiros, 1 vaga emVila Ester (Zona Norte), São Paulo",2.0,3,106.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-academia-vila-ester-zona-norte-sao-paulo-106m2-id-2824056220/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Ester (Zona Norte),Apartamento,78.30188679245283,"Vila Ester (Zona Norte), São Paulo, SP, Brasil",,,falhou
4500.0,747.0,187.0,Rua Nova York,"Apartamento para alugar com 43 m², 1 quarto, 1 banheiro, 1 vaga emBrooklin Paulista, São Paulo",1.0,1,43.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-brooklin-paulista-sao-paulo-43m2-id-2828963960/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Brooklin Paulista,Apartamento,104.65116279069767,"Brooklin Paulista, São Paulo, SP, Brasil",,,falhou
4000.0,1650.0,280.0,Rua Balthazar da Veiga,"Flat para alugar com 45 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,45.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-45m2-id-2696216986/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Nova Conceição,Flat,88.88888888888889,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
2560.0,1679.0,227.0,Avenida Ibirapuera,"Flat para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-indianopolis-sao-paulo-33m2-id-2869038723/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Indianópolis,Flat,77.57575757575758,"Avenida Ibirapuera, Indianópolis, São Paulo, SP, Brasil",-23.6037245,-46.6622258,rua_bairro
4000.0,1000.0,360.0,Avenida Ibirapuera,"Flat para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-indianopolis-sao-paulo-33m2-id-2868850705/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Indianópolis,Flat,121.21212121212122,"Avenida Ibirapuera, Indianópolis, São Paulo, SP, Brasil",-23.6037245,-46.6622258,rua_bairro
8600.0,1700.0,500.0,Travessa Suzano,"Flat para alugar com 88 m², 1 quarto, 2 banheiros, 1 vaga emJardim Catanduva, São Paulo",1.0,2,88.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-catanduva-sao-paulo-88m2-id-2696548841/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Catanduva,Flat,97.72727272727273,"Jardim Catanduva, São Paulo, SP, Brasil",,,falhou
2580.0,1220.0,200.0,Avenida Ibijaú,"Flat para alugar com 25 m², 1 quarto, 1 banheiro, 1 vaga emMoema, São Paulo",1.0,1,25.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-moema-sao-paulo-25m2-id-2689769890/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Moema,Flat,103.2,"Avenida Ibijaú, Moema, São Paulo, SP, Brasil",-23.605575,-46.6659696,rua_bairro
4000.0,1699.0,209.0,Rua Franz Schubert,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulistano, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulistano-sao-paulo-35m2-id-2654395915/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Paulistano,Flat,114.28571428571429,"Jardim Paulistano, São Paulo, SP, Brasil",,,falhou
1900.0,1249.0,301.0,Avenida Ibijaú,"Flat para alugar com 25 m², 1 quarto, 1 banheiro, 1 vaga emMoema, São Paulo",1.0,1,25.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-moema-sao-paulo-25m2-id-2870413078/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Moema,Flat,76.0,"Avenida Ibijaú, Moema, São Paulo, SP, Brasil",-23.605575,-46.6659696,rua_bairro
4000.0,1650.0,359.0,Rua Araguari,"Flat para alugar com 55 m², 1 quarto, 1 banheiro, 1 vaga emVila Uberabinha, São Paulo",1.0,1,55.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-uberabinha-sao-paulo-55m2-id-2869038714/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Uberabinha,Flat,72.72727272727273,"Vila Uberabinha, São Paulo, SP, Brasil",,,falhou
3500.0,1500.0,275.0,Avenida Ibirapuera,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-indianopolis-sao-paulo-30m2-id-2868849231/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Indianópolis,Flat,116.66666666666667,"Avenida Ibirapuera, Indianópolis, São Paulo, SP, Brasil",-23.6037245,-46.6622258,rua_bairro
2500.0,1479.0,200.0,Rua Tuim,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Uberabinha, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-uberabinha-sao-paulo-35m2-id-2869038721/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Uberabinha,Flat,71.42857142857143,"Vila Uberabinha, São Paulo, SP, Brasil",,,falhou
3400.0,540.0,118.0,Rua Fernão Dias,"Imóvel para alugar com 24 m², 1 quarto, 1 banheiro emPinheiros, São Paulo",1.0,1,24.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-pinheiros-sao-paulo-24m2-id-2874967677/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,,Pinheiros,Imóvel,141.66666666666666,"Rua Fernão Dias, Pinheiros, São Paulo, SP, Brasil",-23.5641542,-46.6957447,rua_bairro
2600.0,1230.0,379.0,Rua Guarará,"Flat para alugar com 28 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,28.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-28m2-id-2610882982/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Paulista,Flat,92.85714285714286,"Rua Guarará, Jardim Paulista, São Paulo, SP, Brasil",-23.5726734,-46.6584631,rua_bairro
4150.0,1200.0,294.0,Rua Oliveira Dias,"Flat para alugar com 54 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,54.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-54m2-id-2716873690/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Paulista,Flat,76.85185185185185,"Rua Oliveira Dias, Jardim Paulista, São Paulo, SP, Brasil",-23.5816749,-46.6697821,rua_bairro
2367.0,1679.0,387.0,Alameda Lorena,"Flat para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-33m2-id-2872713142/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Paulista,Flat,71.72727272727273,"Alameda Lorena, Jardim Paulista, São Paulo, SP, Brasil",-23.5657118,-46.6638687,rua_bairro
1890.0,1550.0,369.0,Alameda Joaquim Eugênio de Lima,"Flat para alugar com 47 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,47.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-47m2-id-2874641881/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Jardim Paulista,Flat,40.212765957446805,"Alameda Joaquim Eugênio de Lima, Jardim Paulista, São Paulo, SP, Brasil",-23.5710111,-46.6556779,rua_bairro
3500.0,676.0,,Alameda dos Maracatins,"Apartamento para alugar com 29 m², 1 quarto, 1 banheiro emIndianópolis, São Paulo",1.0,1,29.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-indianopolis-sao-paulo-29m2-id-2823549651/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,,Indianópolis,Apartamento,120.6896551724138,"Alameda dos Maracatins, Indianópolis, São Paulo, SP, Brasil",-23.6081551,-46.6618977,rua_bairro
3730.0,1350.0,420.0,Rua Alvorada,"Flat para alugar com 55 m², 1 quarto, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",1.0,1,55.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-olimpia-sao-paulo-55m2-id-2647870454/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:07:59,1.0,Vila Olímpia,Flat,67.81818181818181,"Rua Alvorada, Vila Olímpia, São Paulo, SP, Brasil",-23.6007823,-46.6822431,rua_bairro
11500.0,4500.0,800.0,Alameda Ministro Rocha Azevedo,"Apartamento para alugar com 100 m², 2 quartos, 2 banheiros, 2 vagas emCerqueira César, São Paulo",2.0,2,100.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cerqueira-cesar-centro-sao-paulo-sp-100m2-id-2873611282/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,2.0,Cerqueira César,Apartamento,115.0,"Alameda Ministro Rocha Azevedo, Cerqueira César, São Paulo, SP, Brasil",-23.5600482,-46.6580139,rua_bairro
12000.0,1420.0,407.0,Rua Pensilvânia,"Apartamento para alugar com 96 m², 2 quartos, 2 banheiros, 2 vagas emCidade Monções, São Paulo",2.0,2,96.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-brooklin-zona-sul-sao-paulo-sp-96m2-id-2873587513/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,2.0,Cidade Monções,Apartamento,125.0,"Cidade Monções, São Paulo, SP, Brasil",,,falhou
7000.0,1150.0,470.0,Rua Jean Peltier,"Apartamento para alugar com 63 m², 1 quarto, 2 banheiros, 1 vaga emCidade Monções, São Paulo",1.0,2,63.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-brooklin-zona-sul-sao-paulo-sp-63m2-id-2873133423/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,1.0,Cidade Monções,Apartamento,111.11111111111111,"Cidade Monções, São Paulo, SP, Brasil",,,falhou
12000.0,3300.0,693.0,Rua Itapaiuna,"Apartamento para alugar com 152 m², 4 quartos, 4 banheiros, 3 vagas emJardim Morumbi, São Paulo",4.0,4,152.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-jardim-morumbi-sao-paulo-152m2-id-2828205515/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,3.0,Jardim Morumbi,Apartamento,78.94736842105263,"Jardim Morumbi, São Paulo, SP, Brasil",,,falhou
2600.0,350.0,,Rua Guarapuava,"Apartamento para alugar com 33 m², 1 quarto, 1 banheiro emMooca, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-mooca-sao-paulo-33m2-id-2874819712/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,,Mooca,Apartamento,78.78787878787878,"Rua Guarapuava, Mooca, São Paulo, SP, Brasil",-23.5477351,-46.6051291,rua_bairro
30000.0,5600.0,2700.0,Avenida Washington Luís,"Cobertura para alugar com 565 m², 6 quartos, 7 banheiros, 5 vagas emSanto Amaro, São Paulo",6.0,7,565.0,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-6-quartos-com-piscina-santo-amaro-sao-paulo-565m2-id-2779541721/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,5.0,Santo Amaro,Cobertura,53.097345132743364,"Avenida Washington Luís, Santo Amaro, São Paulo, SP, Brasil",-23.6526931,-46.6807582,rua_bairro
6500.0,1486.0,485.0,Rua Manuel da Nóbrega,"Apartamento para alugar com 157 m², 3 quartos, 2 banheiros, 1 vaga emParaíso, São Paulo",3.0,2,157.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-area-de-servico-paraiso-sao-paulo-157m2-id-2725794422/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,1.0,Paraíso,Apartamento,41.40127388535032,"Rua Manuel da Nóbrega, Paraíso, São Paulo, SP, Brasil",-23.5698295,-46.6497874,rua_bairro
15000.0,3306.0,773.0,Rua Tatuí,"Apartamento para alugar com 164 m², 2 quartos, 4 banheiros, 1 vaga emJardim Paulista, São Paulo",2.0,4,164.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-jardim-paulista-sao-paulo-164m2-id-2464370026/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,1.0,Jardim Paulista,Apartamento,91.46341463414635,"Rua Tatuí, Jardim Paulista, São Paulo, SP, Brasil",-23.5664432,-46.6615839,rua_bairro
13800.0,2200.0,1000.0,Alameda dos Anapurus,"Apartamento para alugar com 179 m², 3 quartos, 3 banheiros, 3 vagas emIndianópolis, São Paulo",3.0,3,179.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-indianopolis-sao-paulo-179m2-id-2734937267/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,3.0,Indianópolis,Apartamento,77.09497206703911,"Alameda dos Anapurus, Indianópolis, São Paulo, SP, Brasil",-23.6067561,-46.6575787,rua_bairro
13000.0,3254.0,1001.0,Rua Peixoto Gomide,"Apartamento para alugar com 303 m², 4 quartos, 4 banheiros, 3 vagas emJardim Paulista, São Paulo",4.0,4,303.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-armario-embutido-jardim-paulista-sao-paulo-303m2-id-2808760041/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,3.0,Jardim Paulista,Apartamento,42.9042904290429,"Rua Peixoto Gomide, Jardim Paulista, São Paulo, SP, Brasil",-23.5651209,-46.6614185,rua_bairro
35000.0,5300.0,3800.0,Rua Job Lane,"Casa de condomínio para alugar com 765 m², 4 quartos, 6 banheiros, 5 vagas emJardim Petrópolis, São Paulo",4.0,6,765.0,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-4-quartos-com-piscina-jardim-petropolis-sao-paulo-765m2-id-2818245524/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:27,5.0,Jardim Petrópolis,Casa de condomínio,45.751633986928105,"Rua Job Lane, Jardim Petrópolis, São Paulo, SP, Brasil",-23.6355578,-46.6856245,rua_bairro
19500.0,1099.0,940.0,Rua Eça de Queiróz,"Apartamento para alugar com 163 m², 3 quartos, 3 banheiros, 2 vagas emVila Mariana, São Paulo",3.0,3,163.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-vila-mariana-zona-sul-sao-paulo-sp-163m2-id-2873586933/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,2.0,Vila Mariana,Apartamento,119.6319018404908,"Rua Eça de Queiróz, Vila Mariana, São Paulo, SP, Brasil",-23.5795504,-46.6450462,rua_bairro
6300.0,1311.0,382.0,Rua Jean Peltier,"Apartamento para alugar com 69 m², 1 quarto, 1 banheiro, 1 vaga emCidade Monções, São Paulo",1.0,1,69.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-brooklin-zona-sul-sao-paulo-sp-69m2-id-2875064992/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Cidade Monções,Apartamento,91.30434782608695,"Cidade Monções, São Paulo, SP, Brasil",,,falhou
3512.0,999.0,289.0,Alameda Lorena,"Flat para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-33m2-id-2846478276/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Jardim Paulista,Flat,106.42424242424242,"Alameda Lorena, Jardim Paulista, São Paulo, SP, Brasil",-23.5657118,-46.6638687,rua_bairro
4400.0,1300.0,300.0,Rua Alvorada,"Flat para alugar com 52 m², 2 quartos, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",2.0,1,52.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-vila-olimpia-sao-paulo-52m2-id-2853397295/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Vila Olímpia,Flat,84.61538461538461,"Rua Alvorada, Vila Olímpia, São Paulo, SP, Brasil",-23.6007823,-46.6822431,rua_bairro
3107.0,1250.0,143.0,Rua Doutor Diogo de Faria,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Clementino, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-clementino-sao-paulo-35m2-id-2853398146/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Vila Clementino,Flat,88.77142857142857,"Rua Doutor Diogo de Faria, Vila Clementino, São Paulo, SP, Brasil",-23.5955624,-46.6455736,rua_bairro
4300.0,700.0,300.0,Rua Melo Alves,"Flat para alugar com 30 m², 1 quarto, 1 banheiro emCerqueira César, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cerqueira-cesar-sao-paulo-30m2-id-2853404595/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,,Cerqueira César,Flat,143.33333333333334,"Rua Melo Alves, Cerqueira César, São Paulo, SP, Brasil",-23.5619651,-46.6714686,rua_bairro
3330.0,890.0,280.0,Rua Doutor Diogo de Faria,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Clementino, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-clementino-sao-paulo-35m2-id-2853400747/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Vila Clementino,Flat,95.14285714285714,"Rua Doutor Diogo de Faria, Vila Clementino, São Paulo, SP, Brasil",-23.5955624,-46.6455736,rua_bairro
7500.0,1383.0,844.0,Rua Estevão Baião,"Apartamento para alugar com 123 m², 3 quartos, 4 banheiros, 2 vagas emVila Congonhas, São Paulo",3.0,4,123.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-vila-congonhas-sao-paulo-123m2-id-2849237330/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,2.0,Vila Congonhas,Apartamento,60.97560975609756,"Vila Congonhas, São Paulo, SP, Brasil",,,falhou
35000.0,6500.0,3300.0,Rua Barão de Bocaina,"Apartamento para alugar com 280 m², 3 quartos, 5 banheiros, 6 vagas emHigienópolis, São Paulo",3.0,5,280.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-higienopolis-sao-paulo-280m2-id-2743721406/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,6.0,Higienópolis,Apartamento,125.0,"Rua Barão de Bocaina, Higienópolis, São Paulo, SP, Brasil",-23.543687,-46.6634782,rua_bairro
3500.0,1890.0,,Rua João Anes,"Apartamento para alugar com 92 m², 2 quartos, 2 banheiros emAlto da Lapa, São Paulo",2.0,2,92.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-alto-da-lapa-sao-paulo-92m2-id-2873972496/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,,Alto da Lapa,Apartamento,38.04347826086956,"Alto da Lapa, São Paulo, SP, Brasil",,,falhou
3000.0,1500.0,300.0,Rua Franz Schubert,"Flat para alugar com 36 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulistano, São Paulo",1.0,1,36.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulistano-sao-paulo-36m2-id-2853837690/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Jardim Paulistano,Flat,83.33333333333333,"Jardim Paulistano, São Paulo, SP, Brasil",,,falhou
3700.0,900.0,400.0,Rua Bela Cintra,"Flat para alugar com 44 m², 1 quarto, 1 banheiro, 1 vaga emConsolação, São Paulo",1.0,1,44.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-consolacao-sao-paulo-44m2-id-2853830779/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Consolação,Flat,84.0909090909091,"Rua Bela Cintra, Consolação, São Paulo, SP, Brasil",-23.5544191,-46.6595673,rua_bairro
8200.0,,590.0,Rua Pascal,"Casa para alugar com 170 m², 3 quartos, 4 banheiros, 1 vaga emCampo Belo, São Paulo",3.0,4,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-campo-belo-sao-paulo-170m2-id-2739433959/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Campo Belo,Casa,48.23529411764706,"Rua Pascal, Campo Belo, São Paulo, SP, Brasil",-23.6222314,-46.669954,rua_bairro
3400.0,1300.0,300.0,Rua Itapeva,"Flat para alugar com 50 m², 1 quarto, 1 banheiro, 1 vaga emBela Vista, São Paulo",1.0,1,50.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-bela-vista-sao-paulo-50m2-id-2777211313/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Bela Vista,Flat,68.0,"Rua Itapeva, Bela Vista, São Paulo, SP, Brasil",-23.5622762,-46.6546908,rua_bairro
14000.0,1500.0,760.0,Rua José Maria Lisboa,"Apartamento para alugar com 169 m², 3 quartos, 3 banheiros, 1 vaga emJardim Paulista, São Paulo",3.0,3,169.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-jardim-paulista-sao-paulo-169m2-id-2652930253/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Jardim Paulista,Apartamento,82.84023668639053,"Rua José Maria Lisboa, Jardim Paulista, São Paulo, SP, Brasil",-23.567608,-46.6585072,rua_bairro
2000.0,1750.0,250.0,Avenida Brigadeiro Luís Antônio,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-42m2-id-2853842171/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Jardim Paulista,Flat,47.61904761904762,"Avenida Brigadeiro Luís Antônio, Jardim Paulista, São Paulo, SP, Brasil",-23.5687662,-46.6500111,rua_bairro
4900.0,900.0,100.0,Rua Haddock Lobo,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emCerqueira César, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cerqueira-cesar-sao-paulo-42m2-id-2853842612/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:08:54,1.0,Cerqueira César,Flat,116.66666666666667,"Rua Haddock Lobo, Cerqueira César, São Paulo, SP, Brasil",-23.5620377,-46.6659896,rua_bairro
